101401091	01	014	01	01	2006	2	1	S	06	1	1	1	2	1	1	0	0	0
101401099	01	014	01	01	2006	2	1	S	04	1	1	1	2	1	1	0	5	0
101401100	01	014	01	01	2006	2	1	S	06	1	1	1	2	5	1	0	3	0
101401103	01	014	01	01	2006	2	1	S	06	1	1	1	1	1	1	2	3	0
101401111	01	014	01	01	2006	2	1	S	06	1	1	1	2	5	1	0	0	0
101401117	01	014	01	01	2006	2	1	S	06	1	1	1	2	1	1	0	5	0
101401128	01	014	01	01	2006	2	1	S	08	1	1	1	2	1	1	0	3	2
101401129	01	014	01	01	2006	2	1	S	05	1	1	1	2	1	1	0	3	1
101401132	01	014	01	01	2006	2	1	S	08	1	1	1	2	1	1	2	5	0
101401135	01	014	01	01	2006	2	1	S	05	1	1	1	2	1	1	0	5	0
101401138	01	014	01	01	2006	2	1	S	05	1	1	1	2	1	1	0	5	0
101401140	01	014	01	01	2006	2	1	S	04	1	1	1	2	1	1	0	5	0
101401141	01	014	01	01	2006	2	1	S	05	1	1	1	1	1	1	0	5	1
101401142	01	014	01	01	2006	2	1	S	05	1	1	1	2	1	1	0	5	0
101401143	01	014	01	01	2006	2	1	S	10	1	3	3	1	5	1	0	3	0
101401146	01	014	01	01	2006	2	1	S	06	1	1	1	2	5	1	0	5	0
101401158	01	014	01	01	2006	2	1	S	07	1	1	1	2	5	1	0	0	0
101401159	01	014	01	01	2006	2	1	S	04	1	1	1	2	4	1	0	5	0
101401173	01	014	01	01	2006	2	1	S	07	1	3	1	2	1	1	0	5	0
101401179	01	014	01	01	2006	2	1	S	05	1	1	1	2	1	1	0	5	0
101401180	01	014	01	01	2006	2	1	S	06	1	1	1	1	1	1	0	3	0
101401184	01	014	01	01	2006	2	1	S	10	1	1	1	2	1	1	0	3	4
101401187	01	014	01	01	2006	2	1	S	08	1	1	1	2	1	1	0	3	0
100305025	01	003	05	01	2006	2	1	S	02	3	3	3	3	1	1	0	5	0
100305031	01	003	05	01	2006	2	1	S	09	1	3	3	2	1	1	0	2	0
100305034	01	003	05	01	2006	1	1	S	07	3	1	3	2	1	1	2	5	0
100305036	01	003	05	01	2006	1	1	S	05	1	3	3	2	2	3	0	5	1
100305037	01	003	05	01	2006	2	1	S	10	1	4	1	2	1	2	0	5	0
100305040	01	003	05	01	2006	2	1	S	10	2	1	1	2	2	3	0	3	0
100305041	01	003	05	01	2006	1	1	S	07	2	1	3	2	1	2	0	3	0
100305042	01	003	05	01	2006	1	1	S	08	2	1	3	2	1	2	3	5	0
100305043	01	003	05	01	2006	2	1	S	08	1	1	1	2	1	1	0	5	0
100305047	01	003	05	01	2006	2	1	S	08	3	3	1	2	1	1	3	5	0
100305048	01	003	05	01	2006	2	1	S	05	1	1	1	2	1	2	3	0	0
100305052	01	003	05	01	2006	2	1	S	07	1	1	1	2	2	1	3	5	0
100305055	01	003	05	01	2006	1	1	S	08	1	3	3	2	4	3	0	3	0
100305057	01	003	05	01	2006	2	1	S	06	1	4	3	2	1	2	1	5	0
100305058	01	003	05	01	2006	2	1	S	03	3	3	3	3	2	2	0	3	0
100305061	01	003	05	01	2006	1	1	S	05	1	1	1	2	1	2	3	5	0
100305064	01	003	05	01	2006	1	1	S	05	1	1	1	2	1	2	0	5	0
